SEIKO PRIME X 1.60 IP+ SY2 SRC-SU;PR6274;SEI;8.25;10;4.25;6;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-SU;PR6274;SEI;10.25;12;0;0;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-SU;PR6274;SEI;10.25;12;0.25;2;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-SU;PR6274;SEI;10.25;12;2.25;4;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-SU;PR6274;SEI;10.25;12;4.25;6;370
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;0;2;0;0;285
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;0;2;0.25;2;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;0;2;2.25;4;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;0;2;4.25;6;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;2.25;4;0;0;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;2.25;4;0.25;2;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;2.25;4;2.25;4;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;2.25;4;4.25;6;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;4.25;6;0;0;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;4.25;6;0.25;2;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;4.25;6;2.25;4;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;4.25;6;4.25;6;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;6.25;8;0;0;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;6.25;8;0.25;2;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;6.25;8;2.25;4;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;6.25;8;4.25;6;310
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;8.25;10;0;0;350
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;8.25;10;0.25;2;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;8.25;10;2.25;4;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;8.25;10;4.25;6;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;10.25;12;0;0;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;10.25;12;0.25;2;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;10.25;12;2.25;4;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-UL;PR62A6;SEI;10.25;12;4.25;6;370
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;0;2;0;0;285
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;0;2;0.25;2;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;0;2;2.25;4;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;0;2;4.25;6;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;2.25;4;0;0;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;2.25;4;0.25;2;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;2.25;4;2.25;4;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;2.25;4;4.25;6;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;4.25;6;0;0;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;4.25;6;0.25;2;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;4.25;6;2.25;4;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;4.25;6;4.25;6;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;6.25;8;0;0;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;6.25;8;0.25;2;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;6.25;8;2.25;4;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;6.25;8;4.25;6;310
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;8.25;10;0;0;350
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;8.25;10;0.25;2;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;8.25;10;2.25;4;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;8.25;10;4.25;6;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;10.25;12;0;0;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;10.25;12;0.25;2;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;10.25;12;2.25;4;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-RD;PR62B3;SEI;10.25;12;4.25;6;370
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;0;2;0;0;285
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;0;2;0.25;2;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;0;2;2.25;4;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;0;2;4.25;6;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;2.25;4;0;0;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;2.25;4;0.25;2;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;2.25;4;2.25;4;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;2.25;4;4.25;6;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;4.25;6;0;0;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;4.25;6;0.25;2;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;4.25;6;2.25;4;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;4.25;6;4.25;6;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;6.25;8;0;0;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;6.25;8;0.25;2;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;6.25;8;2.25;4;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;6.25;8;4.25;6;310
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;8.25;10;0;0;350
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;8.25;10;0.25;2;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;8.25;10;2.25;4;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;8.25;10;4.25;6;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;10.25;12;0;0;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;10.25;12;0.25;2;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;10.25;12;2.25;4;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-ON;PR62B5;SEI;10.25;12;4.25;6;370
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;0;2;0;0;285
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;0;2;0.25;2;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;0;2;2.25;4;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;0;2;4.25;6;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;2.25;4;0;0;290
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;2.25;4;0.25;2;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;2.25;4;2.25;4;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;2.25;4;4.25;6;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;4.25;6;0;0;295
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;4.25;6;0.25;2;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;4.25;6;2.25;4;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;4.25;6;4.25;6;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;6.25;8;0;0;300
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;6.25;8;0.25;2;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;6.25;8;2.25;4;305
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;6.25;8;4.25;6;310
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;8.25;10;0;0;350
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;8.25;10;0.25;2;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;8.25;10;2.25;4;355
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;8.25;10;4.25;6;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;10.25;12;0;0;360
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;10.25;12;0.25;2;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;10.25;12;2.25;4;365
SEIKO PRIME X 1.60 IP+ SY2 SRC-SC;PR62B6;SEI;10.25;12;4.25;6;370
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;0;2;0;0;255
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;0;2;0.25;2;260
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;0;2;2.25;4;260
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;0;2;4.25;6;265
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;2.25;4;0;0;260
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;2.25;4;0.25;2;265
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;2.25;4;2.25;4;265
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;2.25;4;4.25;6;270
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;4.25;6;0;0;265
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;4.25;6;0.25;2;270
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;4.25;6;2.25;4;270
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;4.25;6;4.25;6;275
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;6.25;8;0;0;270
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;6.25;8;0.25;2;275
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;6.25;8;2.25;4;275
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;6.25;8;4.25;6;280
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;8.25;10;0;0;320
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;8.25;10;0.25;2;325
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;8.25;10;2.25;4;325
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;8.25;10;4.25;6;330
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;10.25;12;0;0;330
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;10.25;12;0.25;2;335
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;10.25;12;2.25;4;335
SEIKO PRIME X 1.60 IP+ SY2 SMIR;PR62MR;SEI;10.25;12;4.25;6;340
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;0;2;0;0;275
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;0;2;0.25;2;280
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;0;2;2.25;4;280
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;0;2;4.25;6;285
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;2.25;4;0;0;280
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;2.25;4;0.25;2;285
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;2.25;4;2.25;4;285
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;2.25;4;4.25;6;290
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;4.25;6;0;0;285
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;4.25;6;0.25;2;290
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;4.25;6;2.25;4;290
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;4.25;6;4.25;6;295
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;6.25;8;0;0;290
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;6.25;8;0.25;2;295
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;6.25;8;2.25;4;295
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;6.25;8;4.25;6;300
SEIKO PRIME X 1.60 IP+ SYD SCC;PR6D05;SEI;8.25;10;0;0;340
